@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 9\nSize of the tree: 11\n','Number of leaves: 4\nSize of the tree: 5\n','Number of leaves: 6\nSize of the tree: 7\n','Number of leaves: 12\nSize of the tree: 15\n'}
@attribute measureOutOfBagError numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

solar-flare,3,6,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0.662461,0.007927,0.072691,76.784169,92.42257,8.866678,3.476582,5.390097,0.082866,0.032491,0.050375,0.81866,0.007651,9.232998,0.990566,105,0,0,1,1,0.009434,1,1,0.990566,0.995261,0.703763,0.990566,0.999912,0.990654,0.000088,0.999912,0.009346,0.995327,0.990654,0.99219,0.703763,0.990566,0.99524,0.830964,0.990654,0.211,0.001,0.1875,0.015625,187.5,15.625,166740,130841,17525,100,33.956386,'Number of leaves: 6\nSize of the tree: 7\n',?,7,6,6
solar-flare,3,7,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.000129,0.00079,2.658746,14.916907,1.115669,0.029628,1.086041,0.010525,0.00028,0.010246,0.747464,0.007052,66.996935,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.219,0,0.21875,0,218.75,0,185536,130974,17392,100,33.333333,'Number of leaves: 9\nSize of the tree: 11\n',?,11,9,9
solar-flare,3,8,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.000852,0.004859,17.571704,91.77383,1.115669,0.198599,0.91707,0.010525,0.001874,0.008652,-7.244381,-0.068343,-649.330656,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.182,0.001,0.15625,0,156.25,0,157627,130974,17392,100,33.333333,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,3,9,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.000771,0.005029,15.90792,94.969327,1.115669,0.180001,0.935668,0.010525,0.001698,0.008827,-5.491662,-0.051808,-492.230402,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.172,0,0.171875,0,171.875,0,157627,130974,17392,100,33.647799,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,3,10,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.00116,0.008384,23.93257,158.347753,1.115669,0.276298,0.839371,0.010525,0.002607,0.007919,-5.905587,-0.055713,-529.331454,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.172,0,0.15625,0,156.25,0,157627,130974,17392,100,33.962264,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,4,1,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,107,0,0,100,0,0,1,0.001062,0.006677,21.886332,125.962361,1.127369,0.251674,0.875696,0.010536,0.002352,0.008184,-6.968783,-0.065129,-618.145572,1,107,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.17,0.001,0.140625,0,140.625,0,157494,130841,17525,100,33.64486,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,4,2,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006297,0.07867,60.997171,100.024065,8.866678,8.517575,0.349104,0.082866,0.079604,0.003263,0.935314,0.008741,10.548643,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.990566,0.999912,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.990566,0.99524,?,0.990654,0.173,0.001,0.171875,0,171.875,0,157494,130841,17525,99.065421,33.333333,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,4,3,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006581,0.075929,63.747047,96.539544,8.866678,4.875803,3.990876,0.082866,0.045568,0.037298,-0.399618,-0.003735,-4.506963,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.990566,0.999912,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.990566,0.99524,?,0.990654,0.168,0,0.171875,0,171.875,0,157494,130841,17525,99.065421,33.64486,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,4,4,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,105,2,0,98.130841,1.869159,0,-0.009434,0.012471,0.096421,120.796957,122.594211,8.866678,18.972662,-10.105984,0.082866,0.177315,-0.094448,-11.648726,-0.108867,-131.376432,0.990566,105,1,1,0,0,0.009434,1,0.990566,0.990566,0.990566,-0.009434,0.839623,0.998376,0.981308,0.990742,0.009258,0.018692,0.981308,0.981308,0.981308,-0.009434,0.839623,0.989565,0.495283,0.981308,0.131,0,0.125,0,125,0,166740,130841,17525,99.065421,34.579439,'Number of leaves: 6\nSize of the tree: 7\n',?,7,6,6
solar-flare,4,5,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,105,2,0,98.130841,1.869159,0,-0.009434,0.012043,0.107192,116.655821,136.288126,8.866678,12.631477,-3.764798,0.082866,0.118051,-0.035185,-6.282298,-0.058713,-70.852892,0.990566,105,1,1,0,0,0.009434,1,0.990566,0.990566,0.990566,-0.009434,0.990566,0.999912,0.981308,0.990742,0.009258,0.018692,0.981308,0.981308,0.981308,-0.009434,0.990478,0.993682,0.495283,0.981308,0.211,0,0.21875,0,218.75,0,166740,130841,17525,99.065421,33.64486,'Number of leaves: 6\nSize of the tree: 7\n',?,7,6,6
solar-flare,4,6,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006976,0.074492,67.441357,94.547734,10.866678,9.901169,0.96551,0.101558,0.092534,0.009023,-3.038133,-0.028394,-27.958246,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,1,1,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.999912,0.995327,?,0.990654,0.172,0.001,0.140625,0,140.625,0,157494,130841,17525,99.065421,33.956386,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,4,7,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.000298,0.002073,6.149586,39.148221,1.115669,0.069011,1.046658,0.010525,0.000651,0.009874,-1.036363,-0.009777,-92.891638,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.172,0,0.171875,0,171.875,0,157627,130974,17392,100,33.333333,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,4,8,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,105,1,0,99.056604,0.943396,0,0,0.007962,0.072881,164.310512,1376.43115,1.115669,3.203752,-2.088083,0.010525,0.030224,-0.019699,-11.68326,-0.110219,-1047.19767,0.990566,105,?,0,?,0,0.009434,1,1,0.990566,0.995261,?,?,1,0.990566,?,?,0.009434,1,0.990566,0.995261,?,?,1,0.995261,0.990566,0.213,0,0.203125,0,203.125,0,166873,130974,17392,100,33.962264,'Number of leaves: 6\nSize of the tree: 7\n',?,7,6,6
solar-flare,4,9,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.000555,0.003655,11.461019,69.02905,1.115669,0.129085,0.986584,0.010525,0.001218,0.009307,-3.516116,-0.033171,-315.157571,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.176,0.001,0.171875,0.015625,171.875,15.625,185536,130974,17392,100,33.333333,'Number of leaves: 9\nSize of the tree: 11\n',?,11,9,9
solar-flare,4,10,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.001834,0.008507,37.837196,160.66251,1.115669,0.430129,0.68554,0.010525,0.004058,0.006467,-15.154185,-0.142964,-1358.304644,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.148,0.001,0.125,0,125,0,157627,130974,17392,100,34.27673,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,5,1,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,107,0,0,100,0,0,1,0.001068,0.012921,22.011311,243.772117,1.127369,0.26921,0.858159,0.010536,0.002516,0.00802,-3.391634,-0.031698,-300.845016,1,107,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.21,0,0.203125,0,203.125,0,166740,130841,17525,100,33.64486,'Number of leaves: 6\nSize of the tree: 7\n',?,7,6,6
solar-flare,5,2,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006761,0.078709,65.491576,100.073507,8.866678,8.448167,0.418511,0.082866,0.078955,0.003911,-4.796992,-0.044832,-54.101345,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.95283,0.999551,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.95283,0.991767,?,0.990654,0.141,0,0.140625,0,140.625,0,157494,130841,17525,99.065421,33.333333,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,5,3,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006859,0.07639,66.439862,97.125017,8.866678,5.127549,3.739129,0.082866,0.047921,0.034945,-3.99878,-0.037372,-45.098965,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.981132,0.999823,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.981132,0.993594,?,0.990654,0.169,0,0.15625,0,156.25,0,157494,130841,17525,99.065421,33.333333,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,5,4,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006649,0.078774,64.407937,100.157179,8.866678,8.943778,-0.077099,0.082866,0.083587,-0.000721,-2.186175,-0.020432,-24.656072,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.990566,0.999912,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.990478,0.993682,?,0.990654,0.173,0,0.171875,0,171.875,0,157494,130841,17525,99.065421,33.64486,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,5,5,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006497,0.078968,62.932722,100.403551,8.866678,17.570502,-8.703824,0.082866,0.16421,-0.081344,-1.441899,-0.013476,-16.262001,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.839623,0.998376,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.839623,0.989565,?,0.990654,0.123,0.001,0.125,0,125,0,157494,130841,17525,99.065421,33.333333,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,5,6,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.008469,0.075889,81.877692,96.320951,10.866678,10.405816,0.460862,0.101558,0.097251,0.004307,-11.235349,-0.105003,-103.392675,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.990566,0.999912,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.99039,0.992903,?,0.990654,0.173,0,0.171875,0,171.875,0,157494,130841,17525,99.065421,34.890966,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,5,7,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,104,2,0,98.113208,1.886792,0,0,0.009749,0.077081,201.17099,1455.757349,1.115669,4.279498,-3.163829,0.010525,0.040373,-0.029847,-12.91535,-0.121843,-1157.632663,0.981132,104,?,0,?,0,0.018868,2,1,0.981132,0.990476,?,?,1,0.981132,?,?,0.018868,1,0.981132,0.990476,?,?,1,0.990476,0.981132,0.178,0,0.1875,0,187.5,0,166873,130974,17392,100,34.591195,'Number of leaves: 6\nSize of the tree: 7\n',?,7,6,6
solar-flare,5,8,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.001266,0.011088,26.134828,209.410425,1.115669,0.305879,0.80979,0.010525,0.002886,0.00764,-6.015386,-0.056749,-539.172954,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.211,0,0.1875,0,187.5,0,185536,130974,17392,100,33.962264,'Number of leaves: 9\nSize of the tree: 11\n',?,11,9,9
solar-flare,5,9,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,105,1,0,99.056604,0.943396,0,0,0.006093,0.07528,125.738387,1421.742862,1.115669,4.461354,-3.345685,0.010525,0.042088,-0.031563,-5.952379,-0.056155,-533.525497,0.990566,105,?,0,?,0,0.009434,1,1,0.990566,0.995261,?,?,1,0.990566,?,?,0.009434,1,0.990566,0.995261,?,?,1,0.995261,0.990566,0.21,0,0.15625,0,156.25,0,166873,130974,17392,100,33.647799,'Number of leaves: 6\nSize of the tree: 7\n',?,7,6,6
solar-flare,5,10,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.000749,0.00595,15.459924,112.371797,1.115669,0.176292,0.939377,0.010525,0.001663,0.008862,-4.585823,-0.043262,-411.037901,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.177,0.001,0.140625,0.015625,140.625,15.625,157627,130974,17392,100,33.647799,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,6,1,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,107,0,0,100,0,0,1,0.000513,0.00308,10.584872,58.1019,1.127369,0.120133,1.007236,0.010536,0.001123,0.009413,-3.383004,-0.031617,-300.079473,1,107,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.178,0,0.171875,0,171.875,0,157494,130841,17525,100,33.333333,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,6,2,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006332,0.077813,61.338921,98.934952,8.866678,6.190045,2.676633,0.082866,0.057851,0.025015,2.28347,0.021341,25.753388,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,1,1,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,1,1,?,0.990654,0.222,0.001,0.21875,0,218.75,0,185403,130841,17525,99.065421,33.333333,'Number of leaves: 9\nSize of the tree: 11\n',?,11,9,9
solar-flare,6,3,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006912,0.078905,66.94819,100.32306,8.866678,8.901793,-0.035114,0.082866,0.083194,-0.000328,-4.474918,-0.041822,-50.468937,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.981132,0.999823,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.981044,0.992815,?,0.990654,0.17,0.001,0.140625,0,140.625,0,157494,130841,17525,99.065421,33.64486,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,6,4,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006926,0.078884,67.092168,100.296243,8.866678,9.003734,-0.137056,0.082866,0.084147,-0.001281,-5.492179,-0.051329,-61.941788,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.943396,0.999458,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.943484,0.991675,?,0.990654,0.21,0,0.1875,0,187.5,0,185403,130841,17525,99.065421,33.64486,'Number of leaves: 9\nSize of the tree: 11\n',?,11,9,9
solar-flare,6,5,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006327,0.078934,61.281213,100.360411,8.866678,17.359061,-8.492383,0.082866,0.162234,-0.079368,0.928517,0.008678,10.471978,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.801887,0.99795,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.801887,0.989048,?,0.990654,0.125,0,0.09375,0,93.75,0,157494,130841,17525,99.065421,33.333333,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,6,6,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.007044,0.074724,68.10538,94.842333,10.866678,10.085315,0.781364,0.101558,0.094255,0.007302,-5.195328,-0.048554,-47.809712,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,1,1,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.999824,0.993769,?,0.990654,0.139,0,0.125,0,125,0,157494,130841,17525,99.065421,33.956386,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,6,7,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.001047,0.009196,21.607749,173.666326,1.115669,0.250652,0.865017,0.010525,0.002365,0.008161,-5.622414,-0.053042,-503.950013,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.217,0,0.203125,0,203.125,0,185536,130974,17392,100,33.962264,'Number of leaves: 9\nSize of the tree: 11\n',?,11,9,9
solar-flare,6,8,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.000535,0.004009,11.046168,75.705945,1.115669,0.124718,0.990951,0.010525,0.001177,0.009349,-3.407284,-0.032144,-305.40275,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.176,0,0.171875,0,171.875,0,157627,130974,17392,100,33.333333,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,6,9,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.000916,0.010178,18.901658,192.215201,1.115669,0.223138,0.892531,0.010525,0.002105,0.00842,-3.061023,-0.028878,-274.366565,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.211,0.001,0.171875,0,171.875,0,185536,130974,17392,100,33.647799,'Number of leaves: 9\nSize of the tree: 11\n',?,11,9,9
solar-flare,6,10,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.002009,0.016477,41.459423,311.191826,1.115669,0.507336,0.608333,0.010525,0.004786,0.005739,-7.783979,-0.073434,-697.696007,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.175,0,0.140625,0,140.625,0,157627,130974,17392,100,34.27673,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,7,1,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,107,0,0,100,0,0,1,0.001549,0.011373,31.922106,214.563805,1.127369,0.3756,0.751769,0.010536,0.00351,0.007026,-9.055603,-0.084632,-803.250894,1,107,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.177,0.001,0.15625,0,156.25,0,157494,130841,17525,100,33.956386,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,7,2,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006255,0.078757,60.591684,100.135642,8.866678,9.024048,-0.15737,0.082866,0.084337,-0.001471,0.945028,0.008832,10.658192,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,1,1,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,1,1,?,0.990654,0.213,0.001,0.21875,0,218.75,0,185403,130841,17525,99.065421,33.333333,'Number of leaves: 9\nSize of the tree: 11\n',?,11,9,9
solar-flare,7,3,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006485,0.078745,62.812151,100.119969,8.866678,8.888231,-0.021552,0.082866,0.083068,-0.000201,-1.205788,-0.011269,-13.599097,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.990566,0.999912,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.990478,0.993682,?,0.990654,0.178,0,0.171875,0,171.875,0,157494,130841,17525,99.065421,33.333333,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,7,4,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.007579,0.076338,73.414532,97.059638,8.866678,4.900654,3.966025,0.082866,0.045801,0.037066,-5.342319,-0.049928,-60.251641,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.990566,0.999912,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.990566,0.99524,?,0.990654,0.171,0.001,0.15625,0,156.25,0,157494,130841,17525,99.065421,33.956386,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,7,5,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.007654,0.079638,74.142272,101.254821,8.866678,17.731313,-8.864635,0.082866,0.165713,-0.082847,-9.103285,-0.085077,-102.668487,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,0.830189,0.998271,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.830189,0.989433,?,0.990654,0.121,0,0.109375,0,109.375,0,157494,130841,17525,99.065421,33.64486,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,7,6,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,105,2,0,98.130841,1.869159,0,0.329154,0.012492,0.09386,120.777182,119.129536,10.866678,6.769077,4.097602,0.101558,0.063262,0.038295,-3.861415,-0.036088,-35.534458,0.990566,105,0,0,1,1,0.009434,1,1,0.990566,0.995261,0.703763,0.990566,0.999912,0.981308,0,1,0.018692,?,0.981308,?,?,0.990654,0.999913,?,0.981308,0.166,0,0.140625,0,140.625,0,166740,130841,17525,99.065421,34.267913,'Number of leaves: 6\nSize of the tree: 7\n',?,7,6,6
solar-flare,7,7,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.000256,0.001538,5.282747,29.043536,1.115669,0.059024,1.056645,0.010525,0.000557,0.009968,-0.579405,-0.005466,-51.93337,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.211,0.001,0.1875,0,187.5,0,185536,130974,17392,100,33.333333,'Number of leaves: 9\nSize of the tree: 11\n',?,11,9,9
solar-flare,7,8,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.000921,0.007765,18.998533,146.643407,1.115669,0.218843,0.896826,0.010525,0.002065,0.008461,-4.423792,-0.041734,-396.514724,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.172,0.001,0.125,0,125,0,157627,130974,17392,100,33.647799,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,7,9,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.000523,0.003954,10.794862,74.669054,1.115669,0.121895,0.993774,0.010525,0.00115,0.009375,-3.382151,-0.031907,-303.149979,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.18,0.001,0.15625,0,156.25,0,157627,130974,17392,100,33.333333,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,7,10,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,960,106,106,0,0,100,0,0,1,0.000648,0.003513,13.374272,66.341731,1.115669,0.150226,0.965443,0.010525,0.001417,0.009108,-5.263156,-0.049652,-471.74885,1,106,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.173,0,0.171875,0,171.875,0,157627,130974,17392,100,33.333333,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,8,1,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,107,0,0,100,0,0,1,0.000137,0.000868,2.820828,16.378536,1.127369,0.031775,1.095594,0.010536,0.000297,0.010239,0.922297,0.00862,81.809656,1,107,?,0,?,0,0,0,1,1,1,?,?,1,1,?,?,0,1,1,1,?,?,1,1,1,0.208,0,0.203125,0,203.125,0,166740,130841,17525,100,33.333333,'Number of leaves: 6\nSize of the tree: 7\n',?,7,6,6
solar-flare,8,2,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.007804,0.073733,75.447048,93.58415,10.866678,9.860457,1.006221,0.101558,0.092154,0.009404,-13.436567,-0.125575,-123.64926,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,1,1,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,0.999647,0.992523,?,0.990654,0.167,0,0.15625,0,156.25,0,157494,130841,17525,99.065421,33.956386,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
solar-flare,8,3,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,105,2,0,98.130841,1.869159,0,-0.009434,0.011479,0.09836,111.194632,125.059723,8.866678,6.616382,2.250296,0.082866,0.061835,0.021031,-6.615211,-0.061824,-74.607546,0.990566,105,1,1,0,0,0.009434,1,0.990566,0.990566,0.990566,-0.009434,0.990566,0.999912,0.981308,0.990742,0.009258,0.018692,0.981308,0.981308,0.981308,-0.009434,0.990566,0.99524,0.495283,0.981308,0.207,0,0.203125,0,203.125,0,166740,130841,17525,100,33.956386,'Number of leaves: 6\nSize of the tree: 7\n',?,7,6,6
solar-flare,8,4,weka.classifiers.trees.NBTree,'',-4716005707058256086,20200424.0238,959,107,106,1,0,99.065421,0.934579,0,0,0.006192,0.07556,59.98162,96.070541,8.866678,4.670532,4.196146,0.082866,0.04365,0.039216,3.36756,0.031473,37.979945,1,106,1,1,0,0,0,0,0.990654,1,0.995305,?,1,1,0.990654,0.990654,0.009346,0.009346,?,0.990654,?,?,1,1,?,0.990654,0.175,0.001,0.15625,0,156.25,0,157494,130841,17525,99.065421,33.333333,'Number of leaves: 4\nSize of the tree: 5\n',?,5,4,4
